timestamp,open,high,low,close,volume,quote_volume,pair,exchange
2025-06-04 18:00:00,591927.0,593796.0,591459.0,593055.0,4.49024,2659525.37792,BTC-BRL,binance
2025-06-04 18:00:00,592076.0,593759.0,591257.0,592985.0,0.88484,92747.89221351624,BTC-BRL,bitget
2025-06-04 18:00:00,592257.0,592257.0,592243.0,592243.0,0.013616,8063.984977,BTC-BRL,bybit
2025-06-04 18:00:00,591688.0,593745.0,591668.0,593302.0,0.36253369,214699.65474363,BTC-BRL,foxbit
2025-06-04 18:00:00,592082.0,593484.0,591539.0,592715.0,0.66327747,0.66327747,BTC-BRL,mercado_bitcoin
2025-06-04 18:00:00,592314.8,593138.1,592264.5,593132.9,0.02197,13009.9,BTC-BRL,mexc
2025-06-04 18:00:00,590195.94,595176.53,590000.0,593055.5,3.16727198,1875802.55,BTC-BRL,novadax
2025-06-04 18:00:00,591999.0,593317.0,591999.0,593317.0,0.04920194,29140.7097044,BTC-BRL,okx
2025-06-04 19:00:00,593055.0,593776.0,592313.0,593016.0,3.01861,1789941.10336,BTC-BRL,binance
2025-06-04 19:00:00,592985.0,593862.0,592244.0,593162.0,0.72186,75738.05584626294,BTC-BRL,bitget
2025-06-04 19:00:00,592243.0,593052.0,591208.0,592234.0,0.018221,10780.350659,BTC-BRL,bybit
2025-06-04 19:00:00,593302.0,593478.0,592544.0,593054.0,0.30967517,183649.84051994,BTC-BRL,foxbit
2025-06-04 19:00:00,592621.0,593754.0,592096.0,593155.0,0.31857163,0.31857163,BTC-BRL,mercado_bitcoin
2025-06-04 19:00:00,593132.9,593489.9,593002.9,593163.5,0.02462,14596.8,BTC-BRL,mexc
2025-06-04 19:00:00,593055.5,594016.67,590929.36,593015.5,2.51903116,1493689.74,BTC-BRL,novadax
2025-06-04 19:00:00,593234.0,593709.0,592874.0,593317.0,0.03436227,20376.88985289,BTC-BRL,okx
2025-06-04 20:00:00,593015.0,593692.0,592439.0,592932.0,2.39067,1417706.30785,BTC-BRL,binance
2025-06-04 20:00:00,593162.0,593668.0,592253.0,593051.0,0.51514,53961.748019697174,BTC-BRL,bitget
2025-06-04 20:00:00,592234.0,592540.0,592234.0,592317.0,0.0036,2133.0521,BTC-BRL,bybit
2025-06-04 20:00:00,593054.0,593329.0,592441.0,592997.0,0.14236495,84423.50331234,BTC-BRL,foxbit
2025-06-04 20:00:00,593325.0,593591.0,592465.0,593008.0,0.33029156,0.33029156,BTC-BRL,mercado_bitcoin
2025-06-04 20:00:00,593163.5,593171.6,593062.4,593063.4,0.01777,10532.3,BTC-BRL,mexc
2025-06-04 20:00:00,593015.5,594203.04,590000.0,592871.5,2.70743422,1605301.49,BTC-BRL,novadax
2025-06-04 20:00:00,593311.0,593551.0,593037.0,593535.0,0.04277498,25369.65566408,BTC-BRL,okx
2025-06-04 21:00:00,592931.0,594461.0,592565.0,594461.0,1.48892,883962.62035,BTC-BRL,binance
2025-06-04 21:00:00,593051.0,594628.0,592502.0,594557.0,0.77331,81072.27720054494,BTC-BRL,bitget
2025-06-04 21:00:00,592317.0,593313.0,592317.0,593313.0,0.000664,393.959832,BTC-BRL,bybit
2025-06-04 21:00:00,592997.0,594000.0,592903.0,594000.0,0.23337786,138473.25956585,BTC-BRL,foxbit
2025-06-04 21:00:00,593000.0,594307.0,592614.0,593864.0,0.54088824,0.54088824,BTC-BRL,mercado_bitcoin
2025-06-04 21:00:00,593063.4,594135.5,593061.2,594135.5,0.02126,12612.2,BTC-BRL,mexc
2025-06-04 21:00:00,592991.5,594500.0,591838.33,594465.5,3.06405642,1819080.6,BTC-BRL,novadax
2025-06-04 21:00:00,593535.0,593535.0,593535.0,593535.0,0.0,0.0,BTC-BRL,okx
2025-06-04 22:00:00,594465.0,595395.0,593300.0,593719.0,1.32779,789135.24638,BTC-BRL,binance
2025-06-04 22:00:00,594557.0,595442.0,593090.0,593830.0,0.74207,77887.72424055092,BTC-BRL,bitget
2025-06-04 22:00:00,593313.0,594385.0,592570.0,592570.0,0.040458,23984.271213,BTC-BRL,bybit
2025-06-04 22:00:00,594000.0,595393.0,593301.0,593411.0,0.26907001,159875.46214857,BTC-BRL,foxbit
2025-06-04 22:00:00,594306.0,595301.0,592850.0,593062.0,0.16331851,0.16331851,BTC-BRL,mercado_bitcoin
2025-06-04 22:00:00,594135.5,594924.8,593817.1,593817.1,0.02041,12126.7,BTC-BRL,mexc
2025-06-04 22:00:00,594465.5,594500.0,592598.76,593643.5,1.5540616,923137.21,BTC-BRL,novadax
2025-06-04 22:00:00,594961.0,594982.0,594000.0,594000.0,0.00088288,525.13487009,BTC-BRL,okx
2025-06-04 23:00:00,593720.0,596338.0,593720.0,595240.0,2.04911,1219794.59747,BTC-BRL,binance
2025-06-04 23:00:00,593830.0,596551.0,593586.0,595286.0,0.62834,65996.70552468766,BTC-BRL,bitget
2025-06-04 23:00:00,592570.0,595459.0,592570.0,595459.0,0.008368,4974.128212,BTC-BRL,bybit
2025-06-04 23:00:00,593411.0,596336.0,593453.0,595274.0,0.15724354,93541.44277314,BTC-BRL,foxbit
2025-06-04 23:00:00,593340.0,596000.0,593180.0,595307.0,0.16412405,0.16412405,BTC-BRL,mercado_bitcoin
2025-06-04 23:00:00,593817.1,595967.4,593815.5,595962.2,0.02244,13341.9,BTC-BRL,mexc
2025-06-04 23:00:00,593719.5,597261.14,593586.29,595115.5,2.56815792,1527848.52,BTC-BRL,novadax
2025-06-04 23:00:00,594767.0,596690.0,594719.0,596135.0,0.12750461,75976.77943005,BTC-BRL,okx
2025-06-05 00:00:00,595116.0,595486.0,594498.0,595389.0,0.92336,549333.25867,BTC-BRL,binance
2025-06-05 00:00:00,595286.0,595689.0,594357.0,595344.0,0.83576,87722.6772469885,BTC-BRL,bitget
2025-06-05 00:00:00,595459.0,595459.0,595459.0,595459.0,0.0,0.0,BTC-BRL,bybit
2025-06-05 00:00:00,595274.0,595380.0,591628.0,595296.0,0.9140825,542454.1825746,BTC-BRL,foxbit
2025-06-05 00:00:00,595295.0,595319.0,594136.0,595100.0,0.09603101,0.09603101,BTC-BRL,mercado_bitcoin
2025-06-05 00:00:00,595962.2,595962.2,595212.6,595213.6,0.02188,13020.5,BTC-BRL,mexc
2025-06-05 00:00:00,595234.5,596485.59,592856.83,595388.5,1.77451834,1055861.96,BTC-BRL,novadax
2025-06-05 00:00:00,595500.0,595500.0,595062.0,595064.0,0.00228225,1358.12621645,BTC-BRL,okx
2025-06-05 01:00:00,595389.0,596289.0,595335.0,595957.0,0.56779,338318.19363,BTC-BRL,binance
2025-06-05 01:00:00,595344.0,596430.0,595189.0,595871.0,0.62732,65938.90324207298,BTC-BRL,bitget
2025-06-05 01:00:00,595459.0,595459.0,595234.0,595234.0,0.0027,1607.1318,BTC-BRL,bybit
2025-06-05 01:00:00,595296.0,595980.0,595238.0,595950.0,0.04542785,27053.97548272,BTC-BRL,foxbit
2025-06-05 01:00:00,595210.0,595989.0,595100.0,595989.0,0.16994556,0.16994556,BTC-BRL,mercado_bitcoin
2025-06-05 01:00:00,595213.6,595872.9,595213.3,595868.6,0.02074,12348.6,BTC-BRL,mexc
2025-06-05 01:00:00,595388.5,597236.09,594088.84,595956.5,0.32438426,193221.52,BTC-BRL,novadax
2025-06-05 01:00:00,596613.0,596613.0,596613.0,596613.0,0.00387306,2310.71794578,BTC-BRL,okx
2025-06-05 02:00:00,596040.0,596066.0,592921.0,593240.0,0.76135,452927.93217,BTC-BRL,binance
2025-06-05 02:00:00,595871.0,596110.0,592757.0,593321.0,0.67083,70310.74041828436,BTC-BRL,bitget
2025-06-05 02:00:00,595234.0,595234.0,593200.0,593200.0,0.0006,355.9849,BTC-BRL,bybit
2025-06-05 02:00:00,595950.0,595951.0,592646.0,592796.0,0.04699113,27955.81203928,BTC-BRL,foxbit
2025-06-05 02:00:00,595653.0,595653.0,593001.0,593392.0,0.00594557,0.00594557,BTC-BRL,mercado_bitcoin
2025-06-05 02:00:00,595868.6,595870.0,593435.2,593436.4,0.02114,12578.9,BTC-BRL,mexc
2025-06-05 02:00:00,596039.5,596095.5,592920.5,593239.5,1.10498548,657200.71,BTC-BRL,novadax
2025-06-05 02:00:00,595731.0,596018.0,593153.0,593153.0,0.00909125,5414.72614187,BTC-BRL,okx
2025-06-05 03:00:00,593240.0,593598.0,591804.0,592149.0,1.14176,676515.7039,BTC-BRL,binance
2025-06-05 03:00:00,593321.0,593681.0,591709.0,592262.0,0.80821,84510.81584207079,BTC-BRL,bitget
2025-06-05 03:00:00,593200.0,593200.0,592243.0,592243.0,0.00024,142.156795,BTC-BRL,bybit
2025-06-05 03:00:00,592796.0,593247.0,591751.0,591987.0,0.0182771,10826.3664044,BTC-BRL,foxbit
2025-06-05 03:00:00,593001.0,593320.0,592008.0,592268.0,0.03915358,0.03915358,BTC-BRL,mercado_bitcoin
2025-06-05 03:00:00,593436.4,593438.1,592428.2,592428.2,0.02151,12747.5,BTC-BRL,mexc
2025-06-05 03:00:00,593239.5,594844.0,592838.01,592838.01,0.18940354,112326.59,BTC-BRL,novadax
2025-06-05 03:00:00,593219.0,593271.0,592085.0,592537.0,0.00970412,5752.94308657,BTC-BRL,okx
2025-06-05 04:00:00,592150.0,593123.0,591252.0,591586.0,0.8123,481124.71546,BTC-BRL,binance
2025-06-05 04:00:00,592262.0,593230.0,591128.0,591667.0,0.64086,66991.5100336135,BTC-BRL,bitget
2025-06-05 04:00:00,592243.0,592243.0,592243.0,592243.0,0.0,0.0,BTC-BRL,bybit
2025-06-05 04:00:00,591987.0,592787.0,591067.0,591585.0,0.04293976,25413.24531568,BTC-BRL,foxbit
2025-06-05 04:00:00,592270.0,592763.0,591538.0,591538.0,0.19142648,0.19142648,BTC-BRL,mercado_bitcoin
2025-06-05 04:00:00,592428.2,592431.7,591759.2,591760.5,0.02178,12892.7,BTC-BRL,mexc
2025-06-05 04:00:00,592838.01,593122.5,591923.23,591923.23,0.67528918,400222.14,BTC-BRL,novadax
2025-06-05 04:00:00,592689.0,593228.0,592000.0,592000.0,0.00904535,5364.40920702,BTC-BRL,okx
2025-06-05 05:00:00,591587.0,592571.0,591137.0,592543.0,1.06389,629853.17706,BTC-BRL,binance
2025-06-05 05:00:00,591667.0,592725.0,591016.0,592530.0,0.65541,68552.91756870475,BTC-BRL,bitget
2025-06-05 05:00:00,592243.0,592243.0,591963.0,591963.0,0.000944,558.813072,BTC-BRL,bybit
2025-06-05 05:00:00,591585.0,592136.0,591461.0,592125.0,0.07620886,45103.22050564,BTC-BRL,foxbit
2025-06-05 05:00:00,591539.0,592536.0,591538.0,592117.0,0.54042704,0.54042704,BTC-BRL,mercado_bitcoin
2025-06-05 05:00:00,591760.5,591798.4,591755.8,591796.7,0.02282,13497.6,BTC-BRL,mexc
2025-06-05 05:00:00,591923.23,592570.5,590000.0,592543.5,0.55147272,326587.76,BTC-BRL,novadax
2025-06-05 05:00:00,592376.0,592376.0,592376.0,592376.0,0.00014723,87.21551848,BTC-BRL,okx
2025-06-05 06:00:00,592570.0,593902.0,592501.0,593797.0,1.13742,674779.79208,BTC-BRL,binance
2025-06-05 06:00:00,592530.0,594007.0,592358.0,593648.0,0.6939,72700.9383095566,BTC-BRL,bitget
2025-06-05 06:00:00,591963.0,593313.0,591963.0,593313.0,0.00157,930.886046,BTC-BRL,bybit
2025-06-05 06:00:00,592125.0,593900.0,592177.0,593718.0,0.1520123,90187.36646471,BTC-BRL,foxbit
2025-06-05 06:00:00,592239.0,594086.0,592239.0,594022.0,0.22480486,0.22480486,BTC-BRL,mercado_bitcoin
2025-06-05 06:00:00,591796.7,593101.2,591796.6,593097.4,0.02511,14873.5,BTC-BRL,mexc
2025-06-05 06:00:00,592543.5,595089.81,591299.9,593797.5,1.20692514,715965.69,BTC-BRL,novadax
2025-06-05 06:00:00,593313.0,593314.0,593174.0,593174.0,0.00172067,1020.84510675,BTC-BRL,okx
2025-06-05 07:00:00,593781.0,593784.0,591691.0,593227.0,2.30466,1366202.84807,BTC-BRL,binance
2025-06-05 07:00:00,593648.0,593933.0,591709.0,593043.0,0.66078,69191.55630368112,BTC-BRL,bitget
2025-06-05 07:00:00,593313.0,593313.0,592198.0,592198.0,0.00275,1628.54675,BTC-BRL,bybit
2025-06-05 07:00:00,593718.0,593806.0,591116.0,592994.0,0.54152398,320462.72580672,BTC-BRL,foxbit
2025-06-05 07:00:00,593694.0,594006.0,591703.0,593013.0,0.26646107,0.26646107,BTC-BRL,mercado_bitcoin
2025-06-05 07:00:00,593097.4,593254.2,592494.2,592767.3,0.01763,10447.1,BTC-BRL,mexc
2025-06-05 07:00:00,593789.5,594956.03,591817.5,593226.5,1.83971,1090871.65,BTC-BRL,novadax
2025-06-05 07:00:00,593495.0,593496.0,592596.0,592785.0,0.04830026,28635.19670252,BTC-BRL,okx
2025-06-05 08:00:00,593226.0,594276.0,592621.0,593531.0,2.64881,1572202.23893,BTC-BRL,binance
2025-06-05 08:00:00,593043.0,594406.0,592627.0,593370.0,0.60599,63465.84456421109,BTC-BRL,bitget
2025-06-05 08:00:00,592198.0,593784.0,591477.0,593752.0,0.032135,19039.967727,BTC-BRL,bybit
2025-06-05 08:00:00,592994.0,594207.0,592590.0,593862.0,0.26162324,155311.57776809,BTC-BRL,foxbit
2025-06-05 08:00:00,592774.0,594245.0,592528.0,593580.0,0.7045102,0.7045102,BTC-BRL,mercado_bitcoin
2025-06-05 08:00:00,592767.3,593679.8,592764.2,593675.3,0.01744,10342.2,BTC-BRL,mexc
2025-06-05 08:00:00,593226.5,595348.32,591750.53,593531.5,2.30026106,1365483.86,BTC-BRL,novadax
2025-06-05 08:00:00,593571.0,594327.0,593050.0,593998.0,0.04368583,25960.04045074,BTC-BRL,okx
2025-06-05 09:00:00,593508.0,596717.0,591937.0,595797.0,12.31401,7322679.50913,BTC-BRL,binance
2025-06-05 09:00:00,593370.0,596834.0,591791.0,595691.0,0.72267,76036.6440410589,BTC-BRL,bitget
2025-06-05 09:00:00,593752.0,596435.0,592713.0,596435.0,0.026936,16018.71218,BTC-BRL,bybit
2025-06-05 09:00:00,593862.0,596142.0,591936.0,595127.0,1.71019137,1016096.28884998,BTC-BRL,foxbit
2025-06-05 09:00:00,593548.0,596500.0,591669.0,595865.0,1.79167122,1.79167122,BTC-BRL,mercado_bitcoin
2025-06-05 09:00:00,593675.3,597601.3,592827.2,597599.0,0.01939,11545.4,BTC-BRL,mexc
2025-06-05 09:00:00,593507.5,596719.06,591997.5,595751.5,1.67018714,993386.38,BTC-BRL,novadax
2025-06-05 09:00:00,593766.0,596804.0,592850.0,596801.0,1.15173172,685985.85402233,BTC-BRL,okx
2025-06-05 10:00:00,595979.0,596128.0,586660.0,587874.0,22.72115,13452880.60642,BTC-BRL,binance
2025-06-05 10:00:00,595691.0,596252.0,586530.0,587821.0,0.73445,77425.79567417887,BTC-BRL,bitget
2025-06-05 10:00:00,596435.0,596534.0,587982.0,587982.0,0.029502,17506.92595,BTC-BRL,bybit
2025-06-05 10:00:00,595127.0,595523.0,586000.0,587041.0,2.39582951,1416349.74393752,BTC-BRL,foxbit
2025-06-05 10:00:00,595410.0,595969.0,586121.0,586915.0,13.10431395,13.10431395,BTC-BRL,mercado_bitcoin
2025-06-05 10:00:00,597599.0,598339.8,587694.5,587694.5,0.01802,10707.2,BTC-BRL,mexc
2025-06-05 10:00:00,595851.5,596759.13,587000.0,587871.5,2.91843312,1729769.44,BTC-BRL,novadax
2025-06-05 10:00:00,596015.0,596216.0,587531.0,588200.0,2.21654175,1316499.01312852,BTC-BRL,okx
2025-06-05 11:00:00,587872.0,589593.0,584500.0,588390.0,23.66372,13893107.54351,BTC-BRL,binance
2025-06-05 11:00:00,587821.0,589359.0,584435.0,588747.0,0.58221,60726.453497817434,BTC-BRL,bitget
2025-06-05 11:00:00,587982.0,589044.0,585745.0,587982.0,0.061194,35961.738783,BTC-BRL,bybit
2025-06-05 11:00:00,587041.0,588551.0,583001.0,587616.0,3.44250781,2018185.40397181,BTC-BRL,foxbit
2025-06-05 11:00:00,586915.0,589376.0,583712.0,588007.0,13.74745424,13.74745424,BTC-BRL,mercado_bitcoin
2025-06-05 11:00:00,587694.5,589686.7,585378.9,587897.2,0.01896,11124.3,BTC-BRL,mexc
2025-06-05 11:00:00,587871.5,588000.0,585000.0,587999.99,5.08682178,2985670.45,BTC-BRL,novadax
2025-06-05 11:00:00,588187.0,590054.0,584800.0,589005.0,1.67754404,985685.34450644,BTC-BRL,okx
2025-06-05 12:00:00,588390.0,588714.0,586481.0,586955.0,8.66848,5091440.47362,BTC-BRL,binance
2025-06-05 12:00:00,588747.0,588792.0,586433.0,586856.0,0.2595,27102.53185630383,BTC-BRL,bitget
2025-06-05 12:00:00,587982.0,587982.0,584001.0,584001.0,0.022672,13276.571625,BTC-BRL,bybit
2025-06-05 12:00:00,587616.0,588173.0,585368.0,586412.0,0.39822073,233581.8482465,BTC-BRL,foxbit
2025-06-05 12:00:00,588006.0,588056.0,585124.0,586282.0,6.37924602,6.37924602,BTC-BRL,mercado_bitcoin
2025-06-05 12:00:00,587897.2,588044.1,587111.7,587113.0,0.00839,4928.4,BTC-BRL,mexc
